Ticket_ID,Customer_ID,Ticket_Date,Issue_Category,Product_Category,Priority,Status,Assigned_Agent,Response_Time_Hours,Resolution_Time_Hours,Customer_Satisfaction_Rating,Region,Channel,Escalated
TCK106393,CUST12124,2024-12-27 17:36:18,Billing Issue,Home Appliances,Low,Resolved,Priya Nair,4.97,28.51,3.0,East,Web,No
TCK101265,CUST32226,2024-12-23 23:11:54,Warranty Claim,Books & Media,Low,Closed,Manish Kumar,0.1,9.92,4.0,South,Chat,No
TCK104242,CUST38399,2024-09-14 01:15:29,Product Defect,Furniture,Low,Closed,Aditya Singh,4.77,31.93,,North,Email,No
TCK105651,CUST25015,2024-12-04 05:47:01,Warranty Claim,Groceries,Medium,Closed,Vikram Rao,3.35,1.69,3.0,East,Web,Yes
TCK106246,CUST13077,2024-11-25 00:16:33,Feature Request,Books & Media,Critical,In Progress,Sneha Reddy,0.36,,,Central,Email,No
TCK111011,CUST43634,2024-06-11 16:54:21,Payment Failure,Electronics,Medium,Resolved,Aditya Singh,0.3,7.53,4.0,Central,Chat,No
TCK110072,CUST28338,2024-09-05 12:32:09,Delivery Delay,Furniture,Critical,Open,Vikram Rao,1.77,,,East,Web,No
TCK111122,CUST31064,2024-06-08 16:21:41,App Crash,Fashion,Critical,Closed,Rohan Mehta,0.43,8.26,5.0,South,Web,No
TCK106949,CUST13581,2024-02-09 06:46:00,Account Access,Software/Subscription,Low,Closed,Karan Verma,2.23,1.47,5.0,East,Chat,No
TCK108758,CUST40356,2024-06-18 11:15:52,Warranty Claim,Books & Media,Low,Closed,Aarav Sharma,15.25,17.8,4.0,North,Web,No
TCK102882,CUST17996,2024-09-27 07:55:31,Warranty Claim,Books & Media,High,Closed,Aarav Sharma,0.65,14.15,2.0,,Email,No
TCK101678,CUST29060,2024-05-19 22:23:30,Warranty Claim,Furniture,Medium,Resolved,Manish Kumar,3.51,0.5,4.0,North,Email,No
TCK108367,CUST44342,2024-01-30 12:34:10,Account Access,Home Appliances,Medium,Resolved,Rohan Mehta,2.17,1.86,4.0,Central,Chat,No
TCK100902,CUST13230,2024-03-14 17:32:00,Refund Request,Books & Media,Low,Closed,Manish Kumar,0.75,49.87,2.0,West,Email,No
TCK109261,CUST40138,2024-02-04 19:28:55,Order Cancellation,Home Appliances,Low,Closed,Ishita Kapoor,0.18,0.5,4.0,Central,Phone,No
TCK102297,CUST23548,2024-08-09 19:27:37,Feature Request,Electronics,Low,Closed,Manish Kumar,3.29,4.92,4.0,North,Web,No
TCK103403,CUST24709,2024-09-30 13:13:38,Product Defect,Home Appliances,Low,Open,Rohan Mehta,2.21,,,North,Phone,No
TCK106197,CUST18744,2024-09-27 12:07:33,Refund Request,Groceries,Critical,In Progress,Ananya Iyer,0.1,,,South,Chat,No
TCK100297,CUST21051,2024-08-17 20:03:16,Warranty Claim,Mobile & Accessories,Medium,Resolved,Rahul Joshi,2.17,51.93,2.0,South,Email,No
TCK110644,CUST27715,2024-03-07 06:41:41,Billing Issue,Home Appliances,Critical,Closed,Divya Menon,0.28,0.74,5.0,South,Phone,Yes
TCK104154,CUST25807,2024-03-31 15:40:48,Login Problem,Software/Subscription,Medium,Resolved,Karan Verma,0.56,19.21,2.0,East,Phone,No
TCK109847,CUST45747,2024-02-12 01:41:08,Warranty Claim,Books & Media,Low,Resolved,Ananya Iyer,7.78,0.5,5.0,East,Email,No
TCK108359,CUST21648,2024-10-08 03:15:28,Refund Request,Groceries,Low,Closed,Vikram Rao,0.22,0.5,4.0,Central,Phone,No
TCK100028,CUST49753,2024-06-13 07:55:53,Delivery Delay,Fashion,Low,Resolved,Aditya Singh,13.28,53.87,4.0,East,Email,No
TCK110826,CUST35755,2024-12-22 02:02:37,Warranty Claim,Software/Subscription,High,In Progress,Ishita Kapoor,0.37,,,North,Phone,Yes
TCK108977,CUST45277,2024-11-27 10:01:33,Account Access,Books & Media,Critical,Resolved,Divya Menon,1.65,6.37,4.0,South,Email,No
TCK103830,CUST30509,2024-07-06 01:51:04,App Crash,Software/Subscription,Critical,Resolved,Priya Nair,1.2,12.01,4.0,South,Web,No
TCK108406,CUST19856,2024-03-21 17:33:46,Order Cancellation,Fashion,Medium,Closed,Manish Kumar,0.27,15.85,4.0,East,Email,No
TCK103249,CUST17395,2024-11-27 10:43:01,Delivery Delay,Electronics,Low,In Progress,Pooja Desai,1.36,,,West,Phone,No
TCK105993,CUST16308,2024-08-13 23:05:44,Account Access,Fashion,Low,Resolved,Priya Nair,0.99,9.52,3.0,East,Phone,No
TCK109599,CUST46833,2024-11-05 05:06:51,Warranty Claim,Groceries,Low,Resolved,Rohan Mehta,4.28,2.17,4.0,Central,Email,No
TCK107650,CUST36800,2024-03-28 23:53:04,Product Defect,Books & Media,Low,Closed,Rohan Mehta,0.1,7.68,4.0,South,Chat,No
TCK102581,CUST43347,2024-04-26 17:30:20,Payment Failure,Furniture,High,Closed,Ananya Iyer,2.13,1.76,4.0,North,Email,No
TCK106509,CUST26352,2024-01-22 04:06:46,Technical Support,Furniture,High,Resolved,Neha Gupta,0.1,7.12,4.0,Central,Web,No
TCK109418,CUST27504,2024-03-26 16:25:00,App Crash,Fashion,High,Resolved,Aditya Singh,6.75,17.99,4.0,East,Email,Yes
TCK108250,CUST22874,2024-03-16 00:24:53,Account Access,Software/Subscription,Medium,Closed,Sneha Reddy,0.66,4.45,4.0,South,Phone,No
TCK101371,CUST41548,2024-10-08 09:58:34,Warranty Claim,Books & Media,Low,Resolved,Ishita Kapoor,0.4,27.26,2.0,South,Phone,No
TCK111945,CUST21837,2024-03-02 05:30:43,Feature Request,Furniture,Critical,Closed,Priya Nair,5.2,11.72,4.0,West,Email,No
TCK110870,CUST45705,2024-08-12 05:19:21,Payment Failure,Groceries,High,Closed,Neha Gupta,0.1,1.28,3.0,East,Web,Yes
TCK107646,CUST48738,2024-02-15 04:31:31,Refund Request,Fashion,Medium,Resolved,Neha Gupta,0.49,5.66,4.0,Central,Email,No
TCK105552,CUST44151,2024-07-31 00:10:19,Billing Issue,Fashion,Low,Resolved,Pooja Desai,0.56,27.1,5.0,East,Web,No
TCK106974,CUST19915,2024-05-31 23:06:07,Delivery Delay,Fashion,High,Resolved,Aarav Sharma,1.13,3.52,3.0,East,Chat,No
TCK105255,CUST45149,2024-04-11 07:29:45,Billing Issue,Books & Media,High,Resolved,Arjun Malhotra,5.98,0.5,4.0,North,Web,No
TCK100682,CUST24316,2024-10-19 07:15:34,Warranty Claim,Books & Media,Medium,Closed,Pooja Desai,2.42,94.94,1.0,Central,Chat,No
TCK111278,CUST12573,2024-07-29 16:20:40,Login Problem,Furniture,Medium,Closed,Aarav Sharma,8.09,9.54,4.0,Central,Email,No
TCK104776,CUST45484,2024-11-03 12:51:33,App Crash,Fashion,Low,Closed,Arjun Malhotra,2.81,21.27,3.0,East,Web,No
TCK105423,CUST41431,2024-10-03 09:37:46,Refund Request,Home Appliances,Critical,Closed,Ishita Kapoor,0.1,1.49,4.0,West,Chat,No
TCK103160,CUST31530,2024-11-08 19:15:25,Refund Request,Books & Media,High,Open,Aarav Sharma,2.91,,,West,Email,No
TCK108813,CUST44884,2024-04-20 10:40:14,Feature Request,Books & Media,Medium,Resolved,Ishita Kapoor,0.47,44.21,3.0,East,Chat,No
TCK102988,CUST28786,2024-01-20 01:41:02,Payment Failure,Books & Media,Critical,Closed,Karan Verma,1.5,15.93,4.0,Central,Email,Yes
TCK104909,CUST22621,2024-09-22 19:10:18,Delivery Delay,Electronics,Low,Closed,Ishita Kapoor,1.04,19.81,5.0,South,Phone,No
TCK101883,CUST38251,2024-07-25 19:11:04,Billing Issue,Software/Subscription,Critical,Closed,Vikram Rao,2.91,1.14,2.0,North,Chat,No
TCK109612,CUST36320,2024-11-12 10:10:56,Delivery Delay,Groceries,Critical,Resolved,Rohan Mehta,1.0,15.14,3.0,Central,Web,Yes
TCK108401,CUST40591,2024-04-08 13:34:06,Warranty Claim,Groceries,High,Closed,Ananya Iyer,1.88,2.42,4.0,Central,Chat,No
TCK101941,CUST22262,2024-10-11 21:16:52,Payment Failure,Software/Subscription,Medium,Closed,Ishita Kapoor,0.1,37.33,4.0,South,Chat,No
TCK103297,CUST27541,2024-01-28 23:16:59,Login Problem,Groceries,Medium,Closed,Aditya Singh,1.56,11.17,4.0,East,Web,No
TCK103535,CUST49294,2024-06-04 17:03:42,Warranty Claim,Fashion,Critical,Closed,Sneha Reddy,0.1,13.21,4.0,South,Phone,Yes
TCK108123,CUST38661,2024-12-13 06:52:41,Refund Request,Home Appliances,Low,In Progress,Aarav Sharma,1.99,,,North,Web,No
TCK103730,CUST23766,2024-11-30 02:42:07,Account Access,Mobile & Accessories,Medium,Resolved,Divya Menon,2.44,2.94,3.0,West,Web,No
TCK100491,CUST45164,2024-07-27 19:18:40,Warranty Claim,Mobile & Accessories,Medium,Closed,Priya Nair,5.0,4.12,4.0,East,Email,No
TCK107457,CUST30347,2024-11-30 10:10:36,Feature Request,Software/Subscription,Medium,Closed,Rahul Joshi,9.98,11.02,3.0,East,Email,No
TCK101182,CUST44423,2024-04-07 19:01:16,Payment Failure,Home Appliances,High,Closed,Ananya Iyer,0.27,1.91,4.0,South,Chat,Yes
TCK101376,CUST23131,2024-09-05 18:24:12,Delivery Delay,Home Appliances,Medium,Closed,Ishita Kapoor,4.52,8.33,4.0,East,Email,No
TCK105015,CUST45147,2024-10-21 15:15:20,Product Defect,Furniture,Medium,Resolved,Rohan Mehta,2.85,42.56,4.0,West,Web,No
TCK107712,CUST47065,2024-12-17 01:37:49,Product Defect,Fashion,Medium,Closed,Manish Kumar,0.82,7.32,4.0,Central,Email,No
TCK110641,CUST14357,2024-03-03 07:24:30,Delivery Delay,Software/Subscription,High,Closed,Aarav Sharma,0.72,5.52,3.0,North,Phone,No
TCK100627,CUST23216,2024-05-19 00:04:23,App Crash,Furniture,High,Resolved,Rohan Mehta,1.31,5.51,4.0,East,Web,Yes
TCK104759,CUST26087,2024-05-25 01:25:37,Delivery Delay,Electronics,Low,Closed,Manish Kumar,0.1,4.76,5.0,West,Web,No
TCK111003,CUST14064,2024-07-04 09:25:28,Technical Support,Fashion,Critical,Closed,Arjun Malhotra,0.2,7.59,4.0,North,Web,No
TCK102113,CUST43870,2024-06-06 14:44:46,Payment Failure,Mobile & Accessories,High,Open,Rahul Joshi,8.31,,,East,Chat,Yes
TCK108377,CUST16837,2024-02-28 18:42:25,Payment Failure,Mobile & Accessories,Medium,Closed,Ananya Iyer,0.38,14.78,5.0,East,Phone,No
TCK106780,CUST37980,2024-07-01 00:13:49,Warranty Claim,Electronics,Medium,Closed,Aditya Singh,0.94,30.7,2.0,West,Email,No
TCK101768,CUST41634,2024-03-28 16:53:34,Login Problem,Software/Subscription,Low,Closed,Divya Menon,2.15,35.61,3.0,East,Web,No
TCK108889,CUST14267,2024-05-12 05:08:44,Login Problem,Fashion,Medium,Open,Arjun Malhotra,2.24,,,East,Email,No
TCK104181,CUST31989,2024-11-19 06:33:57,Account Access,Software/Subscription,Medium,Resolved,Rohan Mehta,0.72,4.0,5.0,East,Chat,No
TCK109179,CUST32385,2024-09-09 04:46:35,Delivery Delay,Fashion,Low,Resolved,Neha Gupta,10.61,9.96,4.0,North,Email,No
TCK106149,CUST38740,2024-07-31 06:30:42,Billing Issue,Software/Subscription,Low,Closed,Aarav Sharma,0.4,9.6,4.0,West,Chat,No
TCK101463,CUST22613,2024-01-21 05:40:16,Feature Request,Mobile & Accessories,Medium,Resolved,Rohan Mehta,1.14,13.87,5.0,South,Chat,No
TCK102888,CUST28324,2024-07-29 05:44:33,Feature Request,Groceries,Critical,Closed,Aditya Singh,0.7,3.56,3.0,Central,Email,No
TCK108689,CUST28414,2024-04-22 23:11:18,Feature Request,Groceries,Low,Closed,Aarav Sharma,8.55,3.75,4.0,South,Web,No
TCK100685,CUST17430,2024-05-29 20:37:27,Refund Request,Software/Subscription,High,Resolved,Manish Kumar,1.56,11.48,5.0,North,Chat,No
TCK104540,CUST15633,2024-09-08 20:34:39,App Crash,Books & Media,Critical,Closed,Divya Menon,2.06,1.01,3.0,South,Email,No
TCK104515,CUST23311,2024-09-08 05:30:53,Refund Request,Fashion,Medium,In Progress,Manish Kumar,8.18,,,West,Email,No
TCK109319,CUST45255,2024-11-29 09:27:24,Refund Request,Fashion,Medium,Resolved,Manish Kumar,0.1,5.87,4.0,Central,Chat,No
TCK109535,CUST29304,2024-04-11 17:10:40,Delivery Delay,Groceries,Low,Closed,Manish Kumar,0.1,43.14,4.0,South,Chat,No
TCK101367,CUST10695,2024-06-25 02:05:56,Account Access,Books & Media,Low,Closed,Manish Kumar,4.49,36.91,2.0,West,Web,No
TCK103917,CUST10282,2024-02-03 01:53:20,Payment Failure,Groceries,High,Closed,Rahul Joshi,3.24,4.05,5.0,South,Email,No
TCK111881,CUST32698,2024-06-08 10:16:05,Product Defect,Software/Subscription,Medium,Closed,Pooja Desai,10.27,53.12,2.0,East,Email,No
TCK102640,CUST12750,2024-01-15 03:04:52,Payment Failure,Fashion,Low,Closed,Ananya Iyer,0.1,22.85,4.0,North,Phone,No
TCK111466,CUST44956,2024-08-27 19:03:17,Warranty Claim,Furniture,Medium,Resolved,Manish Kumar,3.88,5.06,3.0,North,Email,No
TCK105603,CUST35389,2024-02-20 06:48:54,Warranty Claim,Books & Media,Low,Closed,Priya Nair,8.34,35.85,5.0,West,Email,No
TCK110939,CUST10653,2024-06-15 05:10:31,Billing Issue,Groceries,High,Resolved,Divya Menon,4.63,14.63,4.0,North,Email,No
TCK105730,CUST42242,2024-06-28 07:32:56,Refund Request,Groceries,Low,Closed,Rahul Joshi,5.59,17.54,,Central,Email,No
TCK105731,CUST29503,2024-09-18 01:05:40,Login Problem,Fashion,Medium,Resolved,Neha Gupta,6.95,1.1,4.0,South,Email,No
TCK107412,CUST36874,2024-06-24 00:39:47,Feature Request,Home Appliances,Low,Resolved,Aarav Sharma,2.1,2.53,4.0,North,Email,No
TCK108787,CUST16561,2024-11-26 00:36:56,Refund Request,Fashion,Medium,Resolved,Aditya Singh,4.42,1.57,4.0,West,Chat,No
TCK102301,CUST37711,2024-09-21 05:44:51,Warranty Claim,Software/Subscription,Medium,Resolved,Manish Kumar,0.75,21.77,3.0,South,Chat,No
TCK104788,CUST21187,2024-02-03 04:50:12,Technical Support,Groceries,Low,Closed,Vikram Rao,3.25,8.57,4.0,South,Web,No
TCK102939,CUST21842,2024-01-17 06:04:50,Login Problem,Electronics,Critical,Closed,Rohan Mehta,5.95,9.32,5.0,West,Email,No
TCK105660,CUST24122,2024-08-20 12:15:29,Delivery Delay,Fashion,Medium,Closed,Manish Kumar,1.49,0.5,4.0,North,Web,No
TCK108292,CUST47076,2024-03-20 13:21:21,Technical Support,Fashion,High,Closed,Priya Nair,1.0,0.5,5.0,Central,Chat,No
TCK111746,CUST48625,2024-11-06 02:50:31,App Crash,Electronics,Medium,Resolved,Ishita Kapoor,0.29,18.42,4.0,West,Web,No
TCK107414,CUST47941,2024-08-09 08:01:31,Delivery Delay,Home Appliances,Low,Closed,Rahul Joshi,2.38,3.91,3.0,West,Chat,No
TCK101980,CUST44379,2024-07-08 04:58:17,Product Defect,Furniture,Medium,Resolved,Aarav Sharma,0.1,1.29,4.0,West,Email,No
TCK105980,CUST40108,2024-08-01 07:40:00,Feature Request,Furniture,Critical,Open,Aarav Sharma,1.61,,,Central,Web,No
TCK103804,CUST14906,2024-01-20 09:07:21,App Crash,Home Appliances,Medium,Closed,Ishita Kapoor,0.72,24.5,4.0,Central,Chat,No
TCK104535,CUST16562,2024-04-04 15:18:10,Delivery Delay,Software/Subscription,Low,Closed,Aarav Sharma,0.38,21.48,5.0,West,Chat,No
TCK106698,CUST13921,2024-11-22 00:46:40,App Crash,Groceries,High,Resolved,Ananya Iyer,3.84,9.57,3.0,South,Email,No
TCK107799,CUST14034,2024-03-26 14:06:16,Order Cancellation,Software/Subscription,Critical,Closed,Neha Gupta,21.66,5.96,4.0,West,Email,No
TCK106755,CUST19740,2024-01-01 04:32:42,Delivery Delay,Fashion,Medium,Closed,Divya Menon,1.47,2.06,5.0,North,Email,No
TCK106995,CUST33148,2024-01-24 03:33:19,Refund Request,Furniture,High,Resolved,Rohan Mehta,0.23,13.49,4.0,North,Chat,No
TCK109096,CUST31232,2024-01-24 00:15:17,Refund Request,Fashion,High,Open,Manish Kumar,1.0,,,South,Email,No
TCK104801,CUST38305,2024-07-27 13:36:28,Payment Failure,Books & Media,High,Closed,Sneha Reddy,0.23,14.65,5.0,North,Phone,No
TCK102281,CUST45231,2024-12-10 22:56:11,Login Problem,Software/Subscription,High,Open,Priya Nair,0.76,,,East,Email,No
TCK108160,CUST44095,2024-07-26 16:24:17,Technical Support,Home Appliances,Critical,Resolved,Aditya Singh,3.26,11.33,3.0,,Email,Yes
TCK106124,CUST28302,2024-05-14 19:51:18,Product Defect,Fashion,Medium,Closed,Rahul Joshi,0.62,6.05,3.0,Central,Phone,No
TCK104470,CUST38123,2024-12-14 02:20:24,Order Cancellation,Furniture,Critical,Closed,Manish Kumar,12.75,1.1,3.0,East,Web,No
TCK105134,CUST41385,2024-12-26 19:34:19,Warranty Claim,Electronics,Medium,In Progress,Manish Kumar,1.26,,,South,Chat,No
TCK107607,CUST22863,2024-10-11 19:29:25,Warranty Claim,Furniture,High,Closed,Aditya Singh,0.53,8.28,4.0,East,Web,No
TCK100999,CUST28926,2024-12-26 02:20:25,Payment Failure,Furniture,High,Open,Vikram Rao,0.1,,,East,Chat,No
TCK104131,CUST24937,2024-11-01 22:13:41,Refund Request,Software/Subscription,Low,Closed,Aditya Singh,3.37,21.46,5.0,West,Chat,No
TCK105267,CUST46462,2024-09-21 10:34:26,Refund Request,Electronics,Low,Closed,Neha Gupta,0.17,19.46,3.0,Central,Web,Yes
TCK108858,CUST38028,2024-06-14 17:39:44,Billing Issue,Furniture,Low,Resolved,Rahul Joshi,0.82,14.81,3.0,Central,Phone,No
TCK111886,CUST47472,2024-09-23 10:07:13,Product Defect,Home Appliances,Medium,Resolved,Aarav Sharma,1.5,7.58,3.0,South,Web,No
TCK101785,CUST27581,2024-07-11 07:20:03,Delivery Delay,Mobile & Accessories,Medium,Closed,Sneha Reddy,12.79,4.56,3.0,South,Email,No
TCK103183,CUST30519,2024-04-09 01:44:25,Product Defect,Furniture,Low,Resolved,Karan Verma,0.25,10.46,4.0,South,Phone,No
TCK110503,CUST31481,2024-05-25 10:31:34,Payment Failure,Furniture,Medium,Closed,Pooja Desai,0.14,15.29,4.0,Central,Phone,No
TCK100495,CUST21511,2024-02-16 09:17:22,Billing Issue,Mobile & Accessories,Medium,Closed,Rohan Mehta,12.65,1.62,5.0,North,Email,No
TCK107158,CUST40835,2024-08-21 23:07:49,Technical Support,Home Appliances,High,Closed,Vikram Rao,5.52,0.5,3.0,North,Email,Yes
TCK109413,CUST22275,2024-07-09 15:17:37,Feature Request,Home Appliances,Low,Closed,Rohan Mehta,0.1,14.52,4.0,Central,Chat,No
TCK106146,CUST39492,2024-07-27 22:17:27,Warranty Claim,Groceries,Medium,Resolved,Neha Gupta,1.8,10.12,4.0,South,Email,No
TCK102861,CUST28323,2024-12-15 10:26:02,Order Cancellation,Mobile & Accessories,High,Closed,Pooja Desai,0.54,1.3,3.0,East,Chat,No
TCK102039,CUST23133,2024-12-08 21:44:04,Product Defect,Software/Subscription,Critical,Closed,Priya Nair,2.37,7.71,4.0,East,Email,Yes
TCK104042,CUST35350,2024-03-15 21:00:18,Feature Request,Fashion,Low,Closed,Pooja Desai,7.89,2.63,5.0,North,Email,No
TCK109298,CUST18118,2024-09-25 08:01:37,App Crash,Electronics,Low,Closed,Divya Menon,0.23,13.77,3.0,North,Phone,No
TCK102898,CUST10417,2024-02-20 09:13:56,Technical Support,Mobile & Accessories,Low,Closed,Karan Verma,0.2,7.51,5.0,East,Phone,No
TCK100367,CUST49176,2024-09-17 23:42:51,App Crash,Electronics,Medium,Closed,Divya Menon,0.4,10.88,4.0,South,Phone,Yes
TCK100850,CUST26651,2024-05-19 19:31:22,Payment Failure,Books & Media,Low,Closed,Aarav Sharma,0.27,19.99,3.0,West,Phone,No
TCK107676,CUST19942,2024-08-16 22:16:51,App Crash,Fashion,Medium,Resolved,Divya Menon,0.76,0.5,4.0,Central,Phone,No
TCK108954,CUST35331,2024-12-10 09:48:24,Technical Support,Fashion,Medium,Resolved,Ananya Iyer,1.06,17.95,1.0,North,Email,No
TCK107921,CUST10537,2024-09-18 20:00:18,Login Problem,Mobile & Accessories,High,Resolved,Neha Gupta,1.95,9.36,4.0,West,Chat,Yes
TCK108362,CUST11511,2024-05-18 15:15:27,Feature Request,Books & Media,High,Resolved,Priya Nair,0.21,10.7,4.0,North,Chat,No
TCK102654,CUST27632,2024-10-14 19:29:59,Billing Issue,Mobile & Accessories,Low,Closed,Priya Nair,1.5,8.76,3.0,North,Email,No
TCK103504,CUST14279,2024-04-30 13:03:35,Delivery Delay,Fashion,Medium,Closed,Rohan Mehta,3.48,9.02,4.0,West,Web,No
TCK108360,CUST28717,2024-10-03 05:25:52,Account Access,Fashion,Medium,Closed,Priya Nair,1.02,7.43,4.0,West,Chat,No
TCK101542,CUST33826,2024-07-30 10:25:43,Product Defect,Furniture,Medium,Closed,Ishita Kapoor,1.1,0.5,4.0,North,Chat,No
TCK106150,CUST41619,2024-08-31 23:51:54,Warranty Claim,Fashion,Medium,In Progress,Sneha Reddy,1.73,,,West,Chat,Yes
TCK110742,CUST10888,2024-09-15 03:54:47,Feature Request,Software/Subscription,Low,Resolved,Aarav Sharma,5.54,22.66,4.0,South,Email,No
TCK100323,CUST17202,2024-03-15 02:14:19,Billing Issue,Books & Media,Low,Closed,Aditya Singh,0.1,35.73,3.0,East,Phone,No
TCK102032,CUST11425,2024-06-19 11:51:27,Warranty Claim,Books & Media,Medium,Resolved,Ananya Iyer,0.55,15.49,4.0,Central,Phone,No
TCK107933,CUST22787,2024-06-26 02:49:49,Order Cancellation,Mobile & Accessories,Medium,Closed,Aditya Singh,1.34,6.31,3.0,Central,Chat,No
TCK107002,CUST37698,2024-07-25 05:02:37,Account Access,Furniture,Medium,Open,Aarav Sharma,9.46,,,East,Web,No
TCK100814,CUST42347,2024-03-25 08:20:22,Technical Support,Furniture,High,Resolved,Arjun Malhotra,1.59,7.31,4.0,East,Phone,No
TCK102529,CUST35196,2024-11-26 08:02:22,Warranty Claim,Furniture,Low,Closed,Vikram Rao,8.86,6.37,5.0,North,Email,No
TCK111362,CUST41927,2024-10-01 12:42:13,Login Problem,Software/Subscription,Low,Closed,Aditya Singh,0.1,52.15,4.0,North,Phone,No
TCK108659,CUST30779,2024-02-22 06:50:50,App Crash,Furniture,Medium,Closed,Aditya Singh,0.21,4.1,5.0,East,Web,No
TCK111142,CUST13587,2024-04-18 12:11:56,Login Problem,Fashion,Critical,Closed,Karan Verma,0.25,1.82,4.0,West,Chat,Yes
TCK110326,CUST19241,2024-01-12 11:56:07,Warranty Claim,Software/Subscription,High,In Progress,Rohan Mehta,4.08,,,North,Web,No
TCK105275,CUST34394,2024-01-19 16:00:01,Product Defect,Groceries,Low,Resolved,Ananya Iyer,1.63,44.82,2.0,East,Chat,No
TCK101080,CUST44053,2024-09-07 08:46:43,Technical Support,Furniture,High,Closed,Sneha Reddy,0.49,14.52,4.0,Central,Phone,No
TCK102227,CUST49538,2024-08-20 15:31:21,Technical Support,Fashion,Medium,Closed,Pooja Desai,0.12,14.92,4.0,West,Phone,No
TCK111209,CUST17588,2024-02-02 17:06:39,Billing Issue,Furniture,High,Closed,Pooja Desai,0.17,0.5,4.0,Central,Email,No
TCK111065,CUST16991,2024-04-16 01:58:31,Billing Issue,Fashion,Low,Closed,Vikram Rao,0.16,0.75,5.0,East,Phone,No
TCK103516,CUST49874,2024-12-18 08:41:07,Payment Failure,Home Appliances,Low,In Progress,Aarav Sharma,1.29,,,West,Chat,No
TCK102706,CUST20891,2024-04-13 08:36:19,App Crash,Groceries,Medium,Closed,Rohan Mehta,0.56,12.52,4.0,West,Email,No
TCK109072,CUST18147,2024-02-03 12:39:09,Order Cancellation,Electronics,Critical,Closed,Sneha Reddy,0.78,7.19,3.0,Central,Chat,Yes
TCK111997,CUST35204,2024-01-09 18:16:09,Refund Request,Fashion,High,Resolved,Aditya Singh,6.7,13.1,2.0,South,Web,Yes
TCK101165,CUST14936,2024-11-22 08:54:49,Order Cancellation,Fashion,High,Closed,Karan Verma,8.36,8.82,4.0,East,Email,Yes
TCK103262,CUST36234,2024-09-21 20:24:28,Technical Support,Furniture,High,Resolved,Ishita Kapoor,0.24,18.61,3.0,South,Email,No
TCK106259,CUST12737,2024-11-01 02:42:19,Feature Request,Fashion,Medium,Closed,Neha Gupta,3.06,13.18,5.0,South,Email,No
TCK106195,CUST17342,2024-11-07 01:35:39,Order Cancellation,Software/Subscription,Medium,Closed,Aditya Singh,3.73,41.8,3.0,North,Email,No
TCK101451,CUST47303,2024-03-07 14:06:53,Refund Request,Home Appliances,High,Closed,Sneha Reddy,0.6,12.27,4.0,Central,Phone,No
TCK104230,CUST48776,2024-02-08 17:10:19,Delivery Delay,Furniture,Medium,Resolved,Priya Nair,0.53,1.17,4.0,North,Web,No
TCK103863,CUST14162,2024-08-27 14:12:23,Technical Support,Books & Media,Medium,Resolved,Aarav Sharma,1.57,33.36,3.0,South,Web,No
